"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","AGRSUPP","GSSE","MLN_EUR","A","2017",147.5033201,
"NOR","AGRSUPP","GSSE","MLN_EUR","A","2018",145.1470143,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1986",6545.265172,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1987",8323.556565,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1988",8741.068808,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1989",6815.650087,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1990",8567.438429,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1991",8651.323546,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1992",8124.118437,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1993",8302.578063,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1994",8451.364869,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1995",8734.107782,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1996",9113.073842,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1997",7547.636371,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1998",7587.773284,
"CHE","AGRSUPP","TSE","MLN_EUR","A","1999",7425.429368,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2000",5953.523507,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2001",5431.124742,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2002",6118.672898,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2003",6644.077512,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2004",7276.869831,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2005",6646.710224,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2006",6601.20524,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2007",5612.73802,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2008",6623.441308,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2009",7007.96804,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2010",6399.338083,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2011",7514.36488,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2012",7143.455131,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2013",6903.963133,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2014",7958.124912,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2015",8012.464534,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2016",8090.359698,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2017",7164.294607,
"CHE","AGRSUPP","TSE","MLN_EUR","A","2018",7445.981102,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1986",-5306.488328,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1987",-6017.947704,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1988",-6120.707651,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1989",-4607.099117,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1990",-5188.021918,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1991",-5363.89494,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1992",-4844.745321,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1993",-5244.437481,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1994",-5193.697371,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1995",-4685.172985,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1996",-4783.585258,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1997",-4494.330576,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1998",-4476.967462,
"CHE","AGRSUPP","CSE","MLN_EUR","A","1999",-5010.390228,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2000",-4987.074473,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2001",-4175.537019,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2002",-4519.485807,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2003",-3942.422744,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2004",-3996.985792,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2005",-3546.899598,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2006",-3528.390494,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2007",-2292.478657,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2008",-2741.45342,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2009",-3048.870538,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2010",-2636.249738,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2011",-2718.587639,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2012",-2376.075971,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2013",-2130.046344,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2014",-2895.744302,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2015",-3771.7937,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2016",-4012.605765,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2017",-2989.554302,
"CHE","AGRSUPP","CSE","MLN_EUR","A","2018",-2912.605526,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1986",386.4355962,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1987",383.2669573,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1988",399.3779757,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1989",380.5878141,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1990",387.3183403,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1991",393.0788299,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1992",367.8553924,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1993",371.1168176,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1994",389.1086984,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1995",385.945771,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1996",376.4546184,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1997",353.9520411,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1998",341.1122494,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","1999",318.0626029,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2000",342.5752916,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2001",380.374651,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2002",377.1526012,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2003",355.7657682,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2004",329.2586869,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2005",319.2223358,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2006",403.7059976,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2007",406.9021791,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2008",410.1531611,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2009",439.4783743,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2010",504.4248664,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2011",567.6658584,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2012",594.9076277,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2013",585.5050307,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2014",592.3084153,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2015",686.0738544,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2016",666.5868365,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2017",653.7906214,
"CHE","AGRSUPP","GSSE","MLN_EUR","A","2018",632.6357074,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1986",3741.446612,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1987",5198.912087,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1988",5036.78007,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1989",5872.377064,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1990",9243.591452,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1991",14069.23076,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1992",12098.76609,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1993",12370.59285,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1994",7983.318983,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1995",10376.1149,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1996",10500.46891,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1997",11929.6528,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1998",15616.59665,
"TUR","AGRSUPP","TSE","MLN_EUR","A","1999",15313.54712,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2000",13322.08794,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2001",6599.939821,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2002",8957.172673,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2003",12208.57962,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2004",14053.53528,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2005",17119.9557,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2006",18850.0666,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2007",16889.84299,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2008",21573.96849,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2009",19221.43767,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2010",27168.42029,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2011",23653.04294,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2012",19624.65338,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2013",18739.82728,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2014",20047.4036,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2015",18167.38024,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2016",18652.96519,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2017",15268.87715,
"TUR","AGRSUPP","TSE","MLN_EUR","A","2018",9715.585725,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1986",-2456.073081,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1987",-3075.474591,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1988",-2893.406918,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1989",-3197.202481,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1990",-5206.645052,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1991",-7121.370064,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1992",-6720.992888,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1993",-6106.216009,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1994",-4236.911935,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1995",-4484.0756,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1996",-3838.566579,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1997",-5226.044236,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1998",-7638.017513,
"TUR","AGRSUPP","CSE","MLN_EUR","A","1999",-7994.849,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2000",-8083.288705,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2001",-2501.179929,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2002",-4845.437989,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2003",-7893.851362,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2004",-8193.277814,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2005",-8635.433881,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2006",-9558.900524,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2007",-8015.777622,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2008",-9732.011084,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2009",-8883.896152,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2010",-13203.40038,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2011",-9470.690783,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2012",-8317.897673,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2013",-6632.725082,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2014",-8113.747695,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2015",-7923.520223,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2016",-7505.422196,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2017",-5909.024588,
"TUR","AGRSUPP","CSE","MLN_EUR","A","2018",-3153.780691,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1986",277.3811208,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1987",273.4467144,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1988",349.3858342,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1989",647.0654728,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1990",840.8794615,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1991",2499.407948,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1992",1065.324345,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1993",2130.461331,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1994",682.7593313,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1995",1864.424991,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1996",2321.892223,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1997",2809.673734,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1998",3811.770234,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","1999",4549.491706,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2000",4650.903877,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2001",3946.550469,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2002",2863.999809,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2003",1265.69806,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2004",1027.021205,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2005",2149.286468,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2006",2194.736991,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2007",1113.439411,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2008",1634.583815,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2009",2063.552375,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2010",2102.854421,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2011",2433.744138,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2012",1744.514873,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2013",2494.705484,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2014",2289.728644,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2015",2571.188126,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2016",2428.356992,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2017",2124.875999,
"TUR","AGRSUPP","GSSE","MLN_EUR","A","2018",1428.436102,
"USA","AGRSUPP","TSE","MLN_EUR","A","1986",50052.70934,
"USA","AGRSUPP","TSE","MLN_EUR","A","1987",51087.48837,
"USA","AGRSUPP","TSE","MLN_EUR","A","1988",44460.74453,
"USA","AGRSUPP","TSE","MLN_EUR","A","1989",51185.06924,
"USA","AGRSUPP","TSE","MLN_EUR","A","1990",46429.21584,
"USA","AGRSUPP","TSE","MLN_EUR","A","1991",47984.40785,
"USA","AGRSUPP","TSE","MLN_EUR","A","1992",50877.53589,
"USA","AGRSUPP","TSE","MLN_EUR","A","1993",54410.25144,
"USA","AGRSUPP","TSE","MLN_EUR","A","1994",49409.42433,
"USA","AGRSUPP","TSE","MLN_EUR","A","1995",41979.633,
"USA","AGRSUPP","TSE","MLN_EUR","A","1996",50763.8318,
"USA","AGRSUPP","TSE","MLN_EUR","A","1997",52133.55081,
"USA","AGRSUPP","TSE","MLN_EUR","A","1998",67481.19945,
"USA","AGRSUPP","TSE","MLN_EUR","A","1999",77388.63681,
"USA","AGRSUPP","TSE","MLN_EUR","A","2000",74563.48343,
"USA","AGRSUPP","TSE","MLN_EUR","A","2001",75089.05017,
"USA","AGRSUPP","TSE","MLN_EUR","A","2002",66555.95911,
"USA","AGRSUPP","TSE","MLN_EUR","A","2003",65332.60715,
"USA","AGRSUPP","TSE","MLN_EUR","A","2004",73934.31449,
"USA","AGRSUPP","TSE","MLN_EUR","A","2005",72670.08551,
"USA","AGRSUPP","TSE","MLN_EUR","A","2006",64832.23079,
"USA","AGRSUPP","TSE","MLN_EUR","A","2007",64926.80486,
"USA","AGRSUPP","TSE","MLN_EUR","A","2008",69947.02963,
"USA","AGRSUPP","TSE","MLN_EUR","A","2009",74099.05056,
"USA","AGRSUPP","TSE","MLN_EUR","A","2010",80218.43694,
"USA","AGRSUPP","TSE","MLN_EUR","A","2011",82049.55593,
"USA","AGRSUPP","TSE","MLN_EUR","A","2012",87639.79816,
"USA","AGRSUPP","TSE","MLN_EUR","A","2013",87120.81414,
"USA","AGRSUPP","TSE","MLN_EUR","A","2014",93769.69614,
"USA","AGRSUPP","TSE","MLN_EUR","A","2015",92811.0346,
"USA","AGRSUPP","TSE","MLN_EUR","A","2016",92811.93888,
"USA","AGRSUPP","TSE","MLN_EUR","A","2017",90835.17732,
"USA","AGRSUPP","TSE","MLN_EUR","A","2018",99339.01923,
"USA","AGRSUPP","CSE","MLN_EUR","A","1986",-3046.368053,
"USA","AGRSUPP","CSE","MLN_EUR","A","1987",-4167.260828,
"USA","AGRSUPP","CSE","MLN_EUR","A","1988",-80.95479158,
"USA","AGRSUPP","CSE","MLN_EUR","A","1989",-7237.590318,
"USA","AGRSUPP","CSE","MLN_EUR","A","1990",28.89161698,
"USA","AGRSUPP","CSE","MLN_EUR","A","1991",475.3748058,
"USA","AGRSUPP","CSE","MLN_EUR","A","1992",1929.197217,
"USA","AGRSUPP","CSE","MLN_EUR","A","1993",2021.073049,
"USA","AGRSUPP","CSE","MLN_EUR","A","1994",3593.54918,
"USA","AGRSUPP","CSE","MLN_EUR","A","1995",6787.47749,
"USA","AGRSUPP","CSE","MLN_EUR","A","1996",3581.582417,
"USA","AGRSUPP","CSE","MLN_EUR","A","1997",4457.361118,
"USA","AGRSUPP","CSE","MLN_EUR","A","1998",-2284.644214,
"USA","AGRSUPP","CSE","MLN_EUR","A","1999",-2263.801872,
"USA","AGRSUPP","CSE","MLN_EUR","A","2000",1807.378313,
"USA","AGRSUPP","CSE","MLN_EUR","A","2001",1313.359204,
"USA","AGRSUPP","CSE","MLN_EUR","A","2002",6382.781342,
"USA","AGRSUPP","CSE","MLN_EUR","A","2003",10498.07543,
"USA","AGRSUPP","CSE","MLN_EUR","A","2004",9123.683507,
"USA","AGRSUPP","CSE","MLN_EUR","A","2005",13159.45583,
"USA","AGRSUPP","CSE","MLN_EUR","A","2006",17396.67666,
"USA","AGRSUPP","CSE","MLN_EUR","A","2007",10819.77062,
"USA","AGRSUPP","CSE","MLN_EUR","A","2008",19835.08857,
"USA","AGRSUPP","CSE","MLN_EUR","A","2009",22655.51392,
"USA","AGRSUPP","CSE","MLN_EUR","A","2010",24449.15158,
"USA","AGRSUPP","CSE","MLN_EUR","A","2011",28511.31736,
"USA","AGRSUPP","CSE","MLN_EUR","A","2012",31028.35238,
"USA","AGRSUPP","CSE","MLN_EUR","A","2013",33865.04234,
"USA","AGRSUPP","CSE","MLN_EUR","A","2014",27718.42285,
"USA","AGRSUPP","CSE","MLN_EUR","A","2015",31844.78536,
"USA","AGRSUPP","CSE","MLN_EUR","A","2016",31692.90776,
"USA","AGRSUPP","CSE","MLN_EUR","A","2017",29230.47799,
"USA","AGRSUPP","CSE","MLN_EUR","A","2018",25473.99865,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1986",3060.11622,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1987",2680.093924,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1988",2735.255272,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1989",3133.039077,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1990",2886.293021,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1991",3212.240588,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1992",3191.555237,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1993",3641.933119,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1994",3572.318052,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1995",3211.592331,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1996",3270.893048,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1997",3852.29239,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1998",4099.193365,
"USA","AGRSUPP","GSSE","MLN_EUR","A","1999",4777.938861,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2000",5753.014429,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2001",7241.970105,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2002",7113.526016,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2003",6526.334952,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2004",5831.344993,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2005",5575.734953,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2006",6080.67044,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2007",4821.412008,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2008",7047.569354,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2009",5947.516553,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2010",7512.683007,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2011",4135.881997,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2012",4741.064815,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2013",7682.266243,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2014",5818.633511,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2015",7833.614587,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2016",8883.535847,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2017",9702.254615,
"USA","AGRSUPP","GSSE","MLN_EUR","A","2018",7796.58745,
"CHL","AGRSUPP","TSE","MLN_EUR","A","1995",402.2651607,
"CHL","AGRSUPP","TSE","MLN_EUR","A","1996",415.8742634,
"CHL","AGRSUPP","TSE","MLN_EUR","A","1997",495.90781,
"CHL","AGRSUPP","TSE","MLN_EUR","A","1998",657.2862515,
"CHL","AGRSUPP","TSE","MLN_EUR","A","1999",589.1972796,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2000",632.2884012,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2001",353.1686682,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2002",449.7754551,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2003",315.6272119,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2004",346.0957875,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2005",412.7668279,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2006",448.3673936,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2007",496.1347137,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2008",508.3571101,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2009",678.6168819,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2010",632.5442988,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2011",751.3910313,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2012",756.3929351,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2013",812.7209581,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2014",817.5293455,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2015",795.9204087,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2016",760.898135,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2017",844.15105,
"CHL","AGRSUPP","TSE","MLN_EUR","A","2018",844.1887762,
"CHL","AGRSUPP","CSE","MLN_EUR","A","1995",-298.3064057,
"CHL","AGRSUPP","CSE","MLN_EUR","A","1996",-248.4939823,
"CHL","AGRSUPP","CSE","MLN_EUR","A","1997",-311.4405755,
"CHL","AGRSUPP","CSE","MLN_EUR","A","1998",-469.1235132,
"CHL","AGRSUPP","CSE","MLN_EUR","A","1999",-485.9518498,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2000",-553.7164767,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2001",-164.725681,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2002",-342.2491016,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2003",-189.2818658,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2004",-183.6923761,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2005",-162.2804518,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2006",-132.3021322,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2007",-74.91513392,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2008",-23.79548965,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2009",-68.77663352,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2010",-19.27416828,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2011",-25.86305941,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2012",-24.80126617,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2013",-23.67169485,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2014",-21.60171086,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2015",-25.23549249,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2016",-22.50265585,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2017",-32.60631043,
"CHL","AGRSUPP","CSE","MLN_EUR","A","2018",-20.41330573,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","1995",20.72658264,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","1996",68.9267883,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","1997",107.7265447,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","1998",120.8947196,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","1999",131.3932273,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2000",128.4329116,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2001",110.2426781,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2002",96.46006129,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2003",74.2939419,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2004",79.12725641,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2005",103.3227166,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2006",114.8931309,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2007",132.4759535,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2008",156.3984978,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2009",223.8763209,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2010",261.8114821,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2011",286.5133986,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2012",277.5300001,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2013",299.3041719,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2014",310.881569,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2015",359.3470507,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2016",364.2156522,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2017",383.1875989,
"CHL","AGRSUPP","GSSE","MLN_EUR","A","2018",388.765633,
"ISR","AGRSUPP","TSE","MLN_EUR","A","1995",925.5736357,
"ISR","AGRSUPP","TSE","MLN_EUR","A","1996",941.7391866,
"ISR","AGRSUPP","TSE","MLN_EUR","A","1997",925.983571,
