Category,SourceVersion,Source,CountryCode,CountryName,Year,NumberProducts,NumberCountries,NumberCommodities,ProductCode,ProductName,ProductionQuantity,PhysicalUnit,ReferencePriceAtFGL,ProducerPriceAtFGL,ValueProduction_PP,ValueProduction_REF,MonetaryUnit,NRP,NRP_SimpleAverage,DistortionValue,NOTES
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c1035,Pig meat,35731.0759,MT,2120.58,3735.31,133466645.2,75770605,USD,76.1457,76.14567713,57696040.24,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c1058,Poultry meat,180589.5,MT,1842.34,1897.12,342599952.2,332707259.4,USD,2.9734,2.973392533,9892692.81,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c1062,Eggs,36309.2129,MT,1580.79,2697.74,97952816.06,57397240.69,USD,70.6577,70.65770912,40555575.37,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c156,Sugar,2764980,MT,73.1402,24.1405,66748092.46,202231161.5,USD,-66.9942,-66.99416056,-135483069,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c27,Rice,248203.7558,MT,327.0464,567.7,140905272.2,81174147.28,USD,73.5839,73.58392651,59731124.88,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c489,Plantains,120259.435,MT,315.0017,459.4,55247184.44,37881925.24,USD,45.8405,45.84048749,17365259.2,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c56,Maize,117591.264,MT,275.477,505.2175,59409166.67,32393690.97,USD,83.3973,83.3973372,27015475.69,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c574,Pineapples,96638.1692,MT,272.0729,679.4,65655972.15,26292623.68,USD,149.7125,149.7125162,39363348.48,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c866,Bovine Meat,84071.501,MT,1952.57,3080.71,258999913.8,164155490.7,USD,57.7772,57.77718597,94844423.14,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PAN,Panama,2013,1,1,1,c882,Milk,206651.4018,MT,503.2258,536.578,110884598.4,103992306.8,USD,6.6277,6.627693726,6892291.592,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c1035,Pig meat,127683.7996,MT,2717.2484,3031.4728,387069961.6,346948598.6,USD,11.5641,11.56406545,40121363.03,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c1058,Poultry meat,1202610,MT,2143.3656,2144.3313,2578794258,2577632932,USD,0.0451,0.045053987,1161326.409,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c1062,Eggs,349790.783,MT,1309.3509,1600.3844,559799695.5,457998872.8,USD,22.2273,22.22730856,101800822.7,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c116,Potatoes,4570510,MT,285.3936,285.3936,1304394357,1304394357,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c125,Cassava,1184880,MT,194.1929,194.1929,230095322.4,230095322.4,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c156,Sugar,1174070,MT,292.9645,367.341,431284016.6,343960832.1,USD,25.3875,25.38753728,87323184.5,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c257,Palm oil,111502.9646,MT,959.9997,980.4712,109325449.7,107042816.8,USD,2.1324,2.132448442,2282632.879,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c27,Rice,3035190,MT,316.1144,316.1144,959467399.7,959467399.7,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c30000,Coca,121242,MT,4454.6693,4454.6693,540093017.6,540093017.6,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c328,Cotton,82486.962,MT,994.8527,994.8527,82062378.13,82062378.13,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c367,Asparagus,374049.268,MT,1133.8946,1133.8946,424132458.8,424132458.8,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c489,Plantains,2119380,MT,182.9646,182.9646,387771500.2,387771500.2,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c56,Maize,1363820,MT,280,326.0373,444656213.7,381869600,USD,16.4419,16.44189895,62786613.74,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c560,Grapes,437623.603,MT,802.8764,802.8764,351357683.6,351357683.6,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c571,Mango,456586.066,MT,303.9112,332.9902,152038699.8,138761612.9,USD,9.5683,9.568270794,13277086.89,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c641,Alfalfa,6953340,MT,55.4984,55.4984,385899049.4,385899049.4,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c656,Coffee,257228.493,MT,1807.7892,1807.7892,465014883.2,465014883.2,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c661,Cocoa beans,71431.02,MT,1753.5784,1775.9479,126857770.1,125259890.7,USD,1.2757,1.275651224,1597879.329,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c866,Bovine Meat,190569.2364,MT,3509.8391,3509.8391,668867364.2,668867364.2,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c882,Milk,1807810,MT,433.3942,433.3942,783494343.6,783494343.6,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PER,Peru,2013,1,1,1,c977,Sheep meat,34905.7078,MT,4130.4182,4813.2924,168011378,144175171.9,USD,16.5328,16.53280925,23836206.15,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c1035,Pig meat,1681128,MT,2301.0643,3221.49,5415736983,3868383560,USD,40,40,1547353424,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c1058,Poultry meat,1087425,MT,2004.3477,2665.7824,2898838421,2179577760,USD,33,33,719260660.9,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c1062,Eggs,468757,MT,2510.3524,2676.7888,1254763477,1176745266,USD,6.63,6.63,78018211.14,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c156,Sugar,2458482,MT,466.6924,637.8019,1568024455,1147354833,USD,36.6643,36.66430038,420669622.4,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c249,Coconuts,15353200,MT,126.3644,124.8744,1917221630,1940098312,USD,-1.1792,-1.179150647,-22876681.79,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c27,Rice,12059000,MT,268.4011,609.9254,7355090960,3236649374,USD,127.244,127.2439832,4118441586,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c486,Bananas,8645749,MT,256.0514,256.0514,2213756325,2213756325,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c56,Maize,7377000,MT,228.3869,273.7812,2019684138,1684810438,USD,19.876,19.87604612,334873699.6,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c571,Mango,816199,MT,674.793,674.793,550765356.5,550765356.5,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c574,Pineapples,2458422,MT,166.8133,166.8133,410097606.4,410097606.4,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,PHL,Philippines,2013,1,1,1,c866,Bovine Meat,197957,MT,3732.0953,4105.3048,812673819.4,738794381.3,USD,10,10,73879438.13,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c1035,Pig meat,23237.5547,MT,1748.4848,1748.4848,40630512.32,40630512.32,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c15,Wheat,1430000,MT,213.2584,213.2584,304959477.6,304959477.6,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c236,Soybeans,9086000,MT,328.6905,328.6905,2986482069,2986482069,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c27,Rice,400205,MT,240.474,240.474,96238888.24,96238888.24,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c56,Maize,4120000,MT,196.9543,196.9543,811451555.9,811451555.9,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c866,Bovine Meat,462668.9648,MT,2868.7615,2868.7615,1327286931,1327286931,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),PRY,Paraguay,2013,1,1,1,c882,Milk,823680,MT,389.2293,389.2293,320600354,320600354,USD,0,0,0,[4;0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c1035,Pig meat,1951932.027,MT,2838.3588,3106.0462,6062791089,5540283436,USD,9.4311,9.431063569,522507652.7,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c1058,Poultry meat,3618072.222,MT,2022.0833,2431.0836,8795836128,7316043403,USD,20.2267,20.22668051,1479792725,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c1062,Eggs,2293666.667,MT,1786.1186,1806.0579,4142494706,4096760639,USD,1.1163,1.116347071,45734067.41,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c116,Potatoes,30199000,MT,296.5246,296.5246,8954745344,8954745344,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c15,Wheat,52091000,MT,211.6407,210.7713,10979290249,11024575013,USD,-0.4108,-0.410761986,-45284763.32,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c156,Sugar,4468000,MT,298.2775,346.0989,1546369792,1332703750,USD,16.0325,16.03252352,213666042.1,[3]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c267,Sunflower seed,9842355.625,MT,481.6866,377.3985,3714489934,4740930701,USD,-21.6506,-21.65061739,-1026440767,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c44,Barley,15389000,MT,229.0409,200.1439,3080014295,3524710572,USD,-12.6165,-12.61653313,-444696277,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c56,Maize,11635000,MT,196.4499,206.5659,2403394706,2285694330,USD,5.1494,5.14943639,117700375.6,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c71,Rye,3360000,MT,191.4311,154.1816,518050343.6,643208653.9,USD,-19.4584,-19.45843073,-125158310.4,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c75,Oats,4932000,MT,136.5496,181.4763,895041158.9,673462460.1,USD,32.9014,32.90141795,221578698.7,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c866,Bovine Meat,1407150.769,MT,2927.3601,4683.5332,6590437367,4119237013,USD,59.9917,59.99170103,2471200354,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,RUS,Russian Federation,2013,1,1,1,c882,Milk,30528800,MT,479.0755,498.2893,15212175800,14625599012,USD,4.0106,4.010617187,586576787.7,[0]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c15,Wheat,70129,MT,468.0726,600.3305,42100581.06,32825463.66,USD,28.2559,28.25586105,9275117.399,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c176,"Beans, dry",438236,MT,433.0236,603.2301,264357137.1,189766529.1,USD,39.3065,39.30651435,74590607.99,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c27,Rice,93746,MT,496.4003,910.828,85386477.01,46535541.25,USD,83.4866,83.48658835,38850935.76,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c656,Coffee,18346,MT,2270.5757,1548.0116,28399821.11,41655982.05,USD,-31.8229,-31.82294665,-13256160.95,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c667,Tea,22185,MT,213.8752,192.9215,4279964.089,4744821.379,USD,-9.7972,-9.797150464,-464857.2897,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,RWA,Rwanda,2013,1,1,1,c882,Milk,188000,MT,707.5601,439.7515,82673286.39,133021295.3,USD,-37.8496,-37.84958551,-50348008.91,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,SEN,Senegal,2013,1,1,1,c116,Potatoes,20000,MT,494.8827,404.8255,8096509.791,9897654.961,USD,-18.1977,-18.19769609,-1801145.17,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,SEN,Senegal,2013,1,1,1,c242,Groundnuts,677456,MT,563.7958,465.5493,315389175.4,381946858.9,USD,-17.4259,-17.42590153,-66557683.54,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,SEN,Senegal,2013,1,1,1,c27,Rice,436153,MT,221.3371,256.0521,111677901.2,96536838.11,USD,15.6842,15.68423352,15141063.12,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,SEN,Senegal,2013,1,1,1,c402,Onions,230000,MT,386.5926,404.8255,93109862.6,88916309.31,USD,4.7163,4.716292571,4193553.291,[1;10]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c1035,Pig meat,1920,MT,1253.4152,3106.0606,5963636.364,2406557.091,USD,147.8078,147.8078075,3557079.273,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c1058,Poultry meat,8433,MT,2996.0364,3469.697,29259954.55,25265574.65,USD,15.8096,15.80957467,3994379.891,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c1062,Eggs,3327.4922,MT,1449.0576,3543.8394,11792097.94,4821727.781,USD,144.5617,144.5616691,6970370.161,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c125,Cassava,7077,MT,300,530.303,3752954.546,2123100,USD,76.7677,76.76767677,1629854.546,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c27,Rice,262029.33,MT,315.4364,245.4545,64316290.09,82653579.02,USD,-22.1857,-22.18571676,-18337288.93,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c486,Bananas,85584,MT,363.6364,363.6364,31121454.55,31121454.55,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c490,Oranges,17502,MT,220.0727,1493.9394,26146927.27,3851712.873,USD,578.839,578.8389513,22295214.4,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c866,Bovine Meat,1674,MT,2646.0515,6212.1212,10399090.91,4429490.236,USD,134.7695,134.7694736,5969600.673,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),SUR,Suriname,2013,1,1,1,c882,Milk,4405.874,MT,472.4333,732.6636,3228023.666,2081481.74,USD,55.083,55.08296826,1146541.926,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c1058,Poultry meat,61601.052,MT,1325.1436,1396.9515,86053684.54,81630238.31,USD,5.4189,5.418881927,4423446.231,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c1182,Honey,81.4834,MT,9860.7643,21358.5478,1740367.093,803488.6008,USD,116.6013,116.6013421,936878.4923,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c122,Sweet potatoes,1842.559,MT,486.3409,1101.5801,2029726.341,896111.836,USD,126.5037,126.5036862,1133614.505,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c125,Cassava,3139.599,MT,723.4331,723.4331,2271289.793,2271289.793,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c27,Rice,2859,MT,343.3288,457.8897,1309106.572,981576.9829,USD,33.3677,33.36769247,327529.589,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c394,"Pumpkins, squash and gourds",2835.394,MT,672.2208,488.8601,1386110.959,1906010.944,USD,-27.2769,-27.27686251,-519899.9845,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c463,"Vegetables fresh, nes",872.7,MT,547.099,1722.9069,1503580.853,477453.2949,USD,214.9168,214.9168449,1026127.558,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c574,Pineapples,1053.8,MT,540.9074,1133.0829,1194042.778,570008.2156,USD,109.4782,109.4781698,624034.5621,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c600,Papayas,1080.1,MT,526.8323,845.9318,913690.9012,569031.6048,USD,60.5694,60.56944702,344659.2964,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c661,Cocoa beans,293.535,MT,2756.9599,2949.1199,865669.9159,809264.231,USD,6.97,6.969996042,56405.6849,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c687,Pepper (piper spp.),728.113,MT,3755.223,2627.7155,1913273.829,2734226.718,USD,-30.025,-30.02504815,-820952.8887,[0]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c882,Milk,4127.356,MT,374.0726,374.0726,1543930.705,1543930.705,USD,0,0,0,[4]
COUNTRY_PRODUCT,"Agrimonitor (IDB, July 2018)",Agrimonitor (IDB),TTO,Trinidad and Tobago,2013,1,1,1,c977,Sheep meat,188.1,MT,4278.7974,12743.1177,2396980.437,804841.7872,USD,197.8201,197.8200778,1592138.65,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c1058,Poultry meat,1798000,MT,1342.0054,2441.5484,4389904066,2412925687,USD,81.9328,81.93283324,1976978379,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c1062,Eggs,1015000,MT,1566.0471,1968.9907,1998525524,1589537849,USD,25.73,25.72997403,408987675.7,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c116,Potatoes,3948000,MT,122.6315,299.2866,1181583422,484149266.6,USD,144.0535,144.0535395,697434155.1,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c15,Wheat,22050000,MT,296.5963,351.793,7757035621,6539947579,USD,18.6101,18.61005807,1217088042,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c156,Sugar,2302000,MT,383.6816,455.0556,1047538038,883235006.3,USD,18.6024,18.60241388,164303031.4,[3]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c267,Sunflower seed,1523000,MT,533.75,729.8392,1111545111,812901250,USD,36.738,36.73802459,298643861.1,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c328,Cotton,2250000,MT,708.8366,708.8366,1594882438,1594882438,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c388,Tomatoes,11820000,MT,451.5552,451.5552,5337382374,5337382374,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c44,Barley,7900000,MT,255.5217,315.0385,2488804200,2018621350,USD,23.2923,23.29227571,470182850.2,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c515,Apples,3128000,MT,331.0209,477.8084,1494584679,1035433294,USD,44.3439,44.34388852,459151385.4,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c56,Maize,5900000,MT,320.2891,320.2891,1889705974,1889705974,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c560,Grapes,4011000,MT,740.3405,740.3405,2969505705,2969505705,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c826,Tobacco,93000,MT,5670.6931,5670.6931,527374459.5,527374459.5,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c866,Bovine Meat,870000,MT,4333.6582,8064.9858,7016537612,3770282663,USD,86.1011,86.10110275,3246254949,[0]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c882,Milk,18224000,MT,488.3097,488.3097,8898955695,8898955695,USD,0,0,0,[4]
COUNTRY_PRODUCT,OECD (PSE July 2017 + India (2018),OECD,TUR,Turkey,2013,1,1,1,c977,Sheep meat,103000,MT,7050.0516,7245.8856,746326221.4,726155315.8,USD,2.7778,2.777767402,20170905.65,[0]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c15,Wheat,103973,MT,442.5738,466.1288,48464804.62,46015724.67,USD,5.3223,5.322267463,2449079.942,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c217,Cashew nuts,127947,MT,742.408,751.1475,96107068.5,94988874.87,USD,1.1772,1.177183788,1118193.636,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c27,Rice,2194750,MT,214.599,443.8666,974176257.7,470991213.4,USD,106.8353,106.8353358,503185044.3,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c328,Cotton,357133,MT,292.9288,438.1694,156484742.3,104614536.7,USD,49.5822,49.582216,51870205.57,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c56,Maize,5356350,MT,127.4499,222.0058,1189140848,682666375,USD,74.1906,74.1906283,506474472.8,[1;10]
COUNTRY_PRODUCT,"MAFAP (FAO, July 2018)",MAFAP,TZA,"Tanzania, United Republic of ",2013,1,1,1,c656,Coffee,71200,MT,1137.7037,1182.4853,84192953.92,81004504.08,USD,3.9361,3.93613895,3188449.836,[1;10]
